claim_status,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
claim,not verified,banned,600408.0,159566.0,60989.0,153.0,51.0
claim,not verified,active,518535.0,30575.0,11214.0,361.0,158.0
claim,not verified,active,524485.0,337446.0,14373.0,8312.0,4881.0
claim,not verified,active,673070.0,371057.0,35468.0,5576.0,965.0
claim,not verified,active,958062.0,369117.0,75184.0,1808.0,176.0
claim,not verified,active,306887.0,29104.0,6707.0,250.0,90.0
claim,not verified,active,851324.0,169252.0,53193.0,1474.0,429.0
claim,not verified,active,551980.0,46699.0,3087.0,238.0,58.0
claim,not verified,active,178141.0,93259.0,34140.0,253.0,94.0
claim,not verified,active,293927.0,25600.0,8766.0,637.0,303.0
claim,not verified,active,641421.0,371273.0,66905.0,8337.0,4584.0
claim,not verified,active,278116.0,179115.0,24664.0,4031.0,847.0
claim,not verified,under review,734348.0,75580.0,10803.0,1787.0,913.0
claim,not verified,active,587483.0,170548.0,18054.0,1475.0,524.0
claim,not verified,active,919373.0,119715.0,43041.0,829.0,434.0
claim,not verified,active,359465.0,49373.0,7375.0,2.0,1.0
claim,not verified,banned,494777.0,182308.0,54535.0,1983.0,596.0
claim,not verified,active,692830.0,183086.0,58004.0,1375.0,535.0
claim,not verified,banned,725305.0,250867.0,64846.0,5410.0,1428.0
claim,not verified,under review,485273.0,205984.0,59795.0,1377.0,794.0
claim,not verified,active,823758.0,457855.0,52567.0,3900.0,2311.0
claim,not verified,active,959078.0,459148.0,181902.0,440.0,251.0
claim,not verified,under review,523194.0,8528.0,2436.0,111.0,61.0
claim,verified,active,235246.0,36353.0,2844.0,682.0,368.0
claim,not verified,active,462483.0,218132.0,79516.0,4703.0,195.0
claim,not verified,under review,585803.0,44603.0,4187.0,940.0,530.0
claim,verified,active,501253.0,175493.0,41539.0,3368.0,770.0
claim,not verified,banned,516187.0,221047.0,30552.0,3419.0,1486.0
claim,not verified,under review,908701.0,133244.0,34578.0,2806.0,1286.0
claim,not verified,banned,277690.0,161187.0,1207.0,3669.0,371.0
claim,not verified,active,213411.0,74919.0,19497.0,894.0,595.0
claim,not verified,banned,571685.0,211249.0,32508.0,1238.0,174.0
claim,not verified,banned,210075.0,17675.0,6788.0,336.0,59.0
claim,not verified,active,430491.0,107809.0,38704.0,2630.0,786.0
claim,not verified,active,240292.0,56855.0,1219.0,299.0,47.0
claim,not verified,active,376974.0,120351.0,23754.0,687.0,12.0
claim,not verified,active,589038.0,350475.0,120533.0,6310.0,988.0
claim,not verified,active,151716.0,43753.0,6048.0,428.0,241.0
claim,not verified,active,683902.0,195364.0,9286.0,190.0,4.0
claim,not verified,active,386632.0,101431.0,24283.0,1802.0,749.0
claim,not verified,active,330020.0,147079.0,57780.0,42.0,28.0
claim,not verified,banned,512258.0,119932.0,17771.0,1527.0,812.0
claim,not verified,active,337280.0,182985.0,12762.0,4530.0,897.0
claim,not verified,under review,886434.0,239270.0,95499.0,162.0,7.0
claim,not verified,under review,663814.0,147837.0,46650.0,1487.0,772.0
claim,not verified,active,187411.0,49089.0,3776.0,1013.0,490.0
claim,not verified,banned,312847.0,192394.0,13144.0,1305.0,109.0
claim,not verified,under review,653417.0,116850.0,1666.0,1961.0,17.0
claim,not verified,banned,212584.0,91189.0,29014.0,2234.0,873.0
claim,not verified,active,20706.0,1896.0,518.0,17.0,4.0
claim,not verified,banned,776943.0,299394.0,84657.0,651.0,335.0
claim,not verified,active,229060.0,24947.0,2373.0,35.0,15.0
claim,not verified,active,684608.0,258033.0,3779.0,1554.0,539.0
claim,not verified,active,136473.0,66559.0,14380.0,389.0,200.0
claim,not verified,active,172195.0,81426.0,21726.0,334.0,93.0
claim,not verified,active,887421.0,355925.0,132394.0,7626.0,3250.0
claim,not verified,banned,138252.0,13707.0,5421.0,48.0,24.0
claim,not verified,under review,915164.0,479365.0,70935.0,318.0,116.0
claim,not verified,active,975807.0,398222.0,58840.0,660.0,175.0
claim,not verified,under review,289073.0,138476.0,21179.0,1928.0,80.0
claim,verified,banned,73980.0,31130.0,10183.0,746.0,363.0
claim,not verified,active,536143.0,316867.0,119606.0,1248.0,450.0
claim,not verified,active,634703.0,26085.0,10233.0,4.0,0.0
claim,not verified,active,871843.0,286158.0,109098.0,4413.0,354.0
claim,not verified,active,61259.0,2136.0,115.0,12.0,3.0
claim,not verified,banned,801969.0,168293.0,60917.0,2750.0,1421.0
claim,not verified,under review,737583.0,272706.0,105354.0,895.0,418.0
claim,not verified,active,307521.0,127296.0,27072.0,1436.0,815.0
claim,not verified,active,362241.0,80292.0,12947.0,592.0,116.0
claim,not verified,active,675060.0,257773.0,11466.0,892.0,480.0
claim,not verified,under review,930490.0,381287.0,77530.0,2103.0,659.0
claim,not verified,under review,674065.0,399654.0,132187.0,9917.0,4471.0
claim,not verified,under review,254845.0,108053.0,32994.0,128.0,80.0
claim,not verified,active,255121.0,128441.0,31444.0,408.0,28.0
claim,not verified,banned,312297.0,83864.0,5584.0,568.0,62.0
claim,not verified,banned,609188.0,350750.0,96447.0,1565.0,134.0
claim,not verified,under review,351535.0,198908.0,26087.0,3102.0,2053.0
claim,not verified,under review,959791.0,402556.0,159450.0,6374.0,941.0
claim,not verified,under review,267751.0,150136.0,30384.0,2843.0,885.0
claim,not verified,under review,345737.0,151784.0,42185.0,495.0,76.0
claim,not verified,under review,247590.0,28117.0,10329.0,311.0,20.0
claim,not verified,active,311616.0,109953.0,18551.0,988.0,505.0
claim,not verified,active,796201.0,42454.0,1578.0,226.0,80.0
claim,not verified,active,434835.0,99729.0,29002.0,369.0,117.0
claim,not verified,active,241948.0,23465.0,7728.0,330.0,32.0
claim,not verified,active,23745.0,12953.0,1795.0,135.0,18.0
claim,not verified,active,381062.0,106142.0,913.0,923.0,542.0
claim,not verified,active,949481.0,176868.0,3922.0,3934.0,747.0
claim,not verified,under review,721933.0,452771.0,70742.0,9679.0,1709.0
claim,not verified,active,88556.0,42259.0,1403.0,638.0,189.0
claim,not verified,active,365256.0,174241.0,7110.0,624.0,322.0
claim,not verified,active,138022.0,26938.0,8704.0,190.0,9.0
claim,not verified,active,35150.0,7291.0,522.0,153.0,39.0
claim,not verified,active,146927.0,74071.0,2193.0,1424.0,293.0
claim,not verified,active,629438.0,394740.0,148711.0,2279.0,76.0
claim,not verified,active,812844.0,87026.0,10676.0,1648.0,847.0
claim,not verified,active,308728.0,101653.0,38615.0,1511.0,183.0
claim,not verified,active,722843.0,170.0,47.0,3.0,0.0
claim,not verified,banned,66750.0,32101.0,5310.0,311.0,93.0
claim,not verified,under review,273537.0,51929.0,18217.0,513.0,292.0
claim,not verified,active,757770.0,110171.0,43752.0,2567.0,1224.0
claim,verified,banned,838722.0,221686.0,64488.0,35.0,20.0
claim,not verified,active,992065.0,459702.0,78034.0,1916.0,811.0
claim,not verified,active,140888.0,76236.0,6189.0,831.0,144.0
claim,not verified,active,440444.0,36510.0,2375.0,760.0,99.0
claim,not verified,active,106038.0,25630.0,6860.0,120.0,41.0
claim,not verified,active,176311.0,117028.0,22270.0,1546.0,557.0
claim,not verified,active,344183.0,159375.0,13618.0,1563.0,758.0
claim,not verified,active,313513.0,31794.0,6542.0,221.0,19.0
claim,not verified,under review,645657.0,320841.0,1121.0,1161.0,430.0
claim,not verified,under review,587373.0,171764.0,16006.0,3539.0,166.0
claim,not verified,active,395553.0,95029.0,29463.0,1697.0,280.0
claim,not verified,banned,706372.0,410010.0,103065.0,7671.0,2930.0
claim,not verified,active,99709.0,53216.0,10542.0,629.0,135.0
claim,not verified,under review,345392.0,192623.0,16475.0,3123.0,2070.0
claim,not verified,active,222441.0,105237.0,7453.0,1387.0,132.0
claim,not verified,under review,997722.0,202959.0,44009.0,126.0,32.0
claim,not verified,under review,522849.0,255719.0,21015.0,4845.0,206.0
claim,not verified,active,569868.0,153478.0,45878.0,3359.0,1272.0
claim,not verified,active,84685.0,8633.0,1778.0,105.0,30.0
claim,not verified,under review,369926.0,133350.0,37966.0,1585.0,1027.0
claim,not verified,active,214337.0,91997.0,33341.0,1030.0,545.0
claim,not verified,active,30993.0,8220.0,1826.0,138.0,44.0
claim,not verified,active,520266.0,91872.0,21658.0,486.0,192.0
claim,not verified,banned,3895.0,715.0,165.0,11.0,6.0
claim,not verified,active,359585.0,100757.0,32613.0,814.0,229.0
claim,not verified,active,528892.0,344689.0,91759.0,3242.0,1818.0
claim,not verified,active,841356.0,238943.0,83474.0,213.0,12.0
claim,not verified,active,978918.0,349485.0,15031.0,6436.0,2358.0
claim,not verified,active,935614.0,158922.0,20537.0,3060.0,1649.0
claim,not verified,active,944186.0,483576.0,169674.0,11895.0,1371.0
claim,not verified,active,428036.0,145990.0,24874.0,395.0,217.0
claim,not verified,banned,435360.0,281470.0,21533.0,5927.0,409.0
claim,not verified,active,479226.0,305114.0,98890.0,4660.0,890.0
claim,not verified,active,740223.0,376266.0,100781.0,2533.0,1567.0
claim,not verified,active,960873.0,184915.0,27812.0,4296.0,505.0
claim,not verified,active,254389.0,83329.0,27271.0,661.0,177.0
claim,not verified,active,171701.0,19505.0,5344.0,101.0,0.0
claim,not verified,active,516717.0,2231.0,240.0,47.0,16.0
claim,not verified,active,784401.0,357891.0,106156.0,4465.0,2447.0
claim,not verified,active,665106.0,245340.0,80979.0,4560.0,2172.0
claim,not verified,active,203395.0,132063.0,21267.0,3016.0,561.0
claim,not verified,active,893198.0,584497.0,133950.0,1267.0,649.0
claim,not verified,active,765606.0,256377.0,92589.0,1100.0,383.0
claim,not verified,active,660370.0,4196.0,631.0,81.0,17.0
claim,not verified,banned,510764.0,335096.0,3483.0,6098.0,2809.0
claim,not verified,active,599737.0,285707.0,86730.0,1651.0,408.0
claim,verified,under review,408557.0,130425.0,311.0,545.0,310.0
claim,not verified,active,56497.0,12770.0,2325.0,7.0,5.0
claim,not verified,banned,805139.0,190809.0,6761.0,806.0,207.0
claim,not verified,active,151753.0,43364.0,12481.0,204.0,57.0
claim,not verified,under review,461523.0,245243.0,91888.0,2703.0,588.0
claim,not verified,active,362662.0,240192.0,37785.0,5888.0,3728.0
claim,not verified,active,272878.0,94447.0,15740.0,2319.0,515.0
claim,not verified,active,913461.0,597328.0,212433.0,1241.0,667.0
claim,not verified,active,949207.0,192240.0,21274.0,1342.0,124.0
claim,not verified,banned,366338.0,186693.0,63863.0,2775.0,475.0
claim,not verified,active,445525.0,151918.0,25639.0,1057.0,581.0
claim,not verified,banned,660575.0,186663.0,48900.0,532.0,26.0
claim,not verified,active,371070.0,176407.0,58477.0,2418.0,1575.0
claim,not verified,under review,468509.0,113185.0,34809.0,1516.0,136.0
claim,not verified,under review,531108.0,33340.0,1744.0,78.0,36.0
claim,not verified,under review,962282.0,497185.0,59482.0,2904.0,1288.0
claim,not verified,active,789207.0,11026.0,3894.0,2.0,1.0
claim,verified,active,383548.0,216728.0,34622.0,1098.0,678.0
claim,not verified,active,905855.0,386249.0,135454.0,1602.0,1031.0
claim,not verified,banned,873264.0,280246.0,37815.0,6219.0,988.0
claim,not verified,active,689782.0,94115.0,14415.0,1110.0,496.0
claim,not verified,active,750753.0,80835.0,4502.0,1948.0,820.0
claim,not verified,active,586351.0,364018.0,22043.0,8532.0,4326.0
claim,not verified,active,413647.0,35015.0,2764.0,322.0,127.0
claim,not verified,under review,752676.0,17916.0,3929.0,396.0,35.0
claim,not verified,banned,587388.0,300965.0,74107.0,5188.0,2018.0
claim,not verified,active,223460.0,91280.0,21223.0,883.0,114.0
claim,not verified,active,294178.0,126558.0,20745.0,1098.0,560.0
claim,not verified,active,161765.0,53447.0,6627.0,777.0,252.0
claim,not verified,active,265832.0,59893.0,9585.0,468.0,206.0
claim,not verified,under review,584261.0,3161.0,480.0,27.0,1.0
claim,not verified,active,176734.0,79197.0,27685.0,1580.0,1039.0
claim,not verified,under review,655065.0,371993.0,18693.0,994.0,337.0
claim,not verified,active,893011.0,279710.0,105965.0,119.0,8.0
claim,not verified,active,533772.0,153478.0,55524.0,1263.0,676.0
claim,not verified,active,512387.0,239732.0,28929.0,5023.0,1963.0
claim,not verified,active,311925.0,192219.0,27014.0,4427.0,2545.0
claim,not verified,banned,543733.0,254468.0,39079.0,4261.0,601.0
claim,not verified,active,242321.0,146132.0,9175.0,3159.0,2092.0
claim,not verified,under review,672717.0,176915.0,45770.0,4301.0,923.0
claim,not verified,active,951466.0,287808.0,42983.0,2330.0,711.0
claim,not verified,under review,775777.0,217594.0,37342.0,1473.0,301.0
claim,not verified,under review,731118.0,201813.0,10768.0,1576.0,310.0
claim,not verified,active,642891.0,310197.0,22333.0,6621.0,1459.0
claim,not verified,active,144598.0,73919.0,3675.0,1203.0,505.0
claim,not verified,under review,286743.0,161209.0,1600.0,2150.0,897.0
claim,not verified,under review,886909.0,262560.0,102098.0,669.0,104.0
claim,not verified,under review,32172.0,13931.0,4932.0,331.0,143.0
claim,not verified,active,12150.0,1050.0,187.0,15.0,7.0
claim,not verified,active,326593.0,204729.0,19377.0,914.0,261.0
claim,not verified,active,753431.0,277868.0,81216.0,942.0,447.0
claim,not verified,banned,525034.0,229418.0,1780.0,2567.0,321.0
claim,not verified,active,433950.0,79642.0,31502.0,56.0,2.0
claim,not verified,banned,733620.0,10528.0,2493.0,45.0,6.0
claim,not verified,active,267906.0,32388.0,5869.0,548.0,165.0
claim,not verified,banned,199909.0,106600.0,262.0,753.0,120.0
claim,not verified,active,781117.0,311671.0,2417.0,3881.0,1079.0
claim,not verified,active,41247.0,19883.0,2485.0,454.0,173.0
claim,not verified,under review,589850.0,279139.0,101500.0,6087.0,3379.0
claim,not verified,active,302766.0,180458.0,22443.0,2283.0,1049.0
claim,not verified,active,18294.0,5146.0,1003.0,68.0,22.0
claim,not verified,active,136515.0,27380.0,9034.0,253.0,121.0
claim,not verified,active,837190.0,20652.0,160.0,180.0,94.0
claim,not verified,active,206278.0,6142.0,1444.0,0.0,0.0
claim,not verified,under review,863157.0,318932.0,32064.0,6195.0,1307.0
claim,not verified,banned,393462.0,121258.0,25693.0,594.0,343.0
claim,not verified,active,336873.0,129182.0,26451.0,3113.0,777.0
claim,not verified,active,246188.0,12330.0,880.0,65.0,12.0
claim,not verified,active,726214.0,41091.0,2573.0,990.0,487.0
claim,not verified,active,3782.0,1130.0,23.0,6.0,1.0
claim,not verified,active,479079.0,201046.0,64545.0,4636.0,2609.0
claim,not verified,under review,69736.0,12793.0,5089.0,225.0,25.0
claim,not verified,active,274685.0,181437.0,69615.0,3299.0,986.0
claim,not verified,banned,493156.0,235124.0,9241.0,5733.0,296.0
claim,not verified,active,885544.0,338621.0,59401.0,7750.0,2856.0
claim,not verified,active,927533.0,320888.0,118486.0,2231.0,1284.0
claim,not verified,active,849116.0,376461.0,115340.0,7096.0,404.0
claim,not verified,active,57504.0,13947.0,3464.0,274.0,174.0
claim,not verified,banned,864557.0,60745.0,16955.0,1314.0,212.0
claim,not verified,active,84228.0,2172.0,136.0,49.0,28.0
claim,not verified,active,404364.0,248229.0,72983.0,2211.0,446.0
claim,not verified,under review,376143.0,101493.0,6935.0,493.0,262.0
claim,not verified,active,76857.0,6807.0,277.0,24.0,10.0
claim,not verified,banned,118512.0,3543.0,374.0,70.0,29.0
claim,not verified,active,281615.0,69972.0,7788.0,1112.0,393.0
claim,not verified,active,63350.0,2780.0,262.0,66.0,32.0
claim,not verified,active,918837.0,317985.0,84088.0,6566.0,3669.0
claim,not verified,active,474661.0,298274.0,48164.0,726.0,425.0
claim,not verified,active,946286.0,221803.0,79571.0,695.0,0.0
claim,not verified,banned,732244.0,294183.0,100761.0,3086.0,1042.0
claim,not verified,active,391328.0,260424.0,68259.0,4898.0,613.0
claim,not verified,active,8686.0,641.0,205.0,12.0,7.0
claim,not verified,active,740878.0,331523.0,11616.0,4175.0,2634.0
claim,not verified,active,966132.0,318848.0,1323.0,4729.0,417.0
claim,not verified,active,84622.0,3506.0,864.0,42.0,7.0
claim,not verified,active,659529.0,35565.0,6967.0,336.0,171.0
claim,not verified,active,819200.0,344803.0,63639.0,4943.0,2077.0
claim,not verified,banned,122549.0,39834.0,1544.0,351.0,31.0
claim,not verified,active,532437.0,182825.0,71871.0,1711.0,716.0
claim,verified,active,632284.0,204096.0,35843.0,2564.0,1569.0
claim,not verified,active,709815.0,291788.0,38925.0,1439.0,957.0
claim,not verified,active,12139.0,5363.0,736.0,127.0,17.0
claim,not verified,active,349092.0,161348.0,37533.0,1356.0,266.0
claim,not verified,active,606470.0,127264.0,10695.0,941.0,357.0
claim,not verified,banned,344074.0,121416.0,27304.0,914.0,188.0
claim,not verified,under review,975302.0,405689.0,18934.0,4971.0,2971.0
claim,not verified,active,456390.0,17173.0,4679.0,99.0,40.0
claim,not verified,banned,595639.0,358768.0,125507.0,1148.0,398.0
claim,not verified,active,982755.0,53353.0,7300.0,486.0,13.0
claim,not verified,under review,763132.0,462471.0,172197.0,11341.0,6026.0
claim,not verified,active,248483.0,160722.0,56945.0,2192.0,705.0
claim,not verified,under review,23305.0,7609.0,767.0,87.0,21.0
claim,not verified,banned,203987.0,90121.0,35657.0,120.0,62.0
claim,not verified,banned,934648.0,595091.0,94757.0,6738.0,2551.0
claim,not verified,active,699390.0,10031.0,2134.0,26.0,12.0
claim,not verified,active,473152.0,136804.0,15592.0,2618.0,593.0
claim,not verified,under review,978002.0,65688.0,13016.0,1251.0,353.0
claim,not verified,active,215588.0,41973.0,8549.0,909.0,308.0
claim,not verified,under review,287802.0,25585.0,5911.0,450.0,178.0
claim,not verified,banned,367848.0,225850.0,15639.0,764.0,500.0
claim,not verified,under review,952119.0,85044.0,26375.0,1893.0,699.0
claim,not verified,active,332215.0,34451.0,5423.0,652.0,185.0
claim,not verified,active,80391.0,4292.0,334.0,102.0,47.0
claim,not verified,banned,493462.0,156818.0,54288.0,3263.0,59.0
claim,not verified,active,197383.0,109085.0,3470.0,1648.0,935.0
claim,not verified,banned,403550.0,101492.0,6084.0,113.0,22.0
claim,not verified,active,502023.0,248577.0,39860.0,1603.0,27.0
claim,not verified,banned,923535.0,448969.0,117661.0,7447.0,2404.0
claim,not verified,active,90348.0,29620.0,80.0,506.0,12.0
claim,not verified,under review,857267.0,135800.0,23322.0,141.0,50.0
claim,not verified,active,102997.0,40477.0,1854.0,216.0,122.0
claim,not verified,under review,371224.0,158623.0,57732.0,3711.0,1087.0
